DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
16-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.87,4.84,4.43,0.41,9.26%,200,NaN
16-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
16-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.72,4.8,4.72,4.73,-0.01,0.21%,3500,NaN
16-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.68,0.6,0.65,-0.05,7.69%,7800,NaN
16-Sep-20,NMG,Nation Media Group Plc,9,39,16.5,18.2,16.75,18.3,-1.55,8.47%,34800,NaN
16-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.87,3.87,3.87,3.84,0.03,0.78%,100,NaN
16-Sep-20,SGL,Standard Group Plc,18,27,20,22,20.65,20.2,0.45,2.23%,900,NaN
16-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,1000,NaN
16-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.31,0.3,0.3,NaN,NaN,10200,NaN
16-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.6,7.8,7.74,7.58,0.16,2.11%,27300,NaN
16-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
16-Sep-20,BAMB,Bamburi Cement Ltd,19.05,76,23.5,26.55,25.9,24.15,1.75,7.25%,614400,NaN
16-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,39.7,42,42,41.85,0.15,0.36%,204900,NaN
16-Sep-20,CABL,East African Cables Ltd,1.26,2.7,1.76,1.84,1.79,1.86,-0.07,3.76%,31600,NaN
16-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
16-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.12,5.4,5.26,5.12,0.14,2.73%,74400,NaN
16-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
16-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
16-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.82,1.9,1.84,1.85,-0.01,0.54%,373200,NaN
16-Sep-20,TOTL,Total Kenya Ltd,21,29,22.9,23.9,23,23,NaN,NaN,1200,NaN
16-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.6,6.6,6.6,7.28,-0.68,9.34%,100,NaN
16-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.76,7.24,7.56,-0.32,4.23%,21700,NaN
16-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.05,2.18,2.08,2.14,-0.06,2.80%,40800,NaN
16-Sep-20,JUB,Jubilee Holdings Ltd,210,360,217,220,218,220,-2,0.91%,3200,NaN
16-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.18,2.3,2.21,2.27,-0.06,2.64%,356800,NaN
16-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.5,8,7.98,8,-0.02,0.25%,9300,NaN
16-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,13.55,-0.05,0.37%,800,NaN
16-Sep-20,CTUM,Centum Investment Company Plc,15.15,29.5,20.8,21,20.95,21,-0.05,0.24%,122900,NaN
16-Sep-20,HAFR,Home Afrika Ltd,0.3,0.6,0.37,0.4,0.38,0.37,0.01,2.70%,228400,NaN
16-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
16-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,NaN,NaN,NaN,NaN
16-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.62,0.04,2.47%,1100,NaN
16-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,12,8.74,8.8,8.8,8.8,NaN,NaN,117600,NaN
16-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,NaN,NaN,NaN,NaN
16-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,331,331,331,331,NaN,NaN,1400,NaN
16-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.56,8.48,8.38,0.1,1.19%,1300,NaN
16-Sep-20,EABL,East African Breweries Ltd,135,222.25,162.5,165,164,165.5,-1.5,0.91%,451900,NaN
16-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.32,1.38,1.33,1.3,0.03,2.31%,2300,NaN
16-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
16-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.5,32,30.65,30,0.65,2.17%,1100,NaN
16-Sep-20,SCOM,Safaricom Plc,23.5,37,29.8,30.5,30.1,30.15,-0.05,0.17%,13625100,NaN
16-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.5,5.02,5.04,-0.02,0.40%,145700,NaN
16-Sep-20,GLD,ABSA NewGold ETF,1470,2100,1995,1995,1995,1995,NaN,NaN,NaN,NaN
16-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,174.3,176.35,174.71,175.04,-0.33,0.19%,NaN,NaN
16-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,186.21,189.04,187.12,187.51,-0.39,0.21%,NaN,NaN
16-Sep-20,^N20I,NSE 20-Share Index,1723.96,2666.96,1866.24,1866.24,1866.24,1877.8,-11.56,0.62%,NaN,NaN
16-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3248.16,3248.16,3248.16,3260.83,-12.67,0.39%,NaN,NaN
16-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,140.65,140.65,140.65,141.04,-0.39,0.28%,NaN,NaN
16-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1728.1,1728.1,1728.1,1733.8,-5.7,0.33%,NaN,NaN
16-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1373.23,1373.23,1373.23,1373.95,-0.72,0.05%,NaN,NaN
17-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,11.25,13,12.95,12,0.95,7.92%,4500,NaN
17-Sep-20,KUKZ,Kakuzi Plc,300,397,391,391,391,391,NaN,NaN,NaN,NaN
17-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,80,80,80,80,NaN,NaN,NaN,NaN
17-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
17-Sep-20,SASN,Sasini Plc,14.8,20,19.5,20,19.75,19.5,0.25,1.28%,1000,NaN
17-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,129,129,129,129,NaN,NaN,300,NaN
17-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.35,22.35,22.35,22.3,0.05,0.22%,2100,NaN
17-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.84,10,9.9,9.92,-0.02,0.20%,67700,NaN
17-Sep-20,BKG,BK Group Plc,12.15,22.7,15,15,15,15,NaN,NaN,NaN,NaN
17-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.6,11.85,12.15,11.95,11.8,0.15,1.27%,109400,NaN
17-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,115,60,64,63.25,64.25,-1,1.56%,7500,NaN
17-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36,37,36.05,36.95,-0.9,2.44%,2788700,NaN
17-Sep-20,HFCK,HF Group Ltd,2.86,6,4.28,4.4,4.36,4.38,-0.02,0.46%,284300,NaN
17-Sep-20,IMH,I & M Holdings Plc,42.5,57.5,44.5,45,45,45,NaN,NaN,6100,NaN
17-Sep-20,KCB,KCB Group Plc,30,53,37.5,38,37.55,37.95,-0.4,1.05%,575800,NaN
17-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
17-Sep-20,NCBA,NCBA Group Plc,20,33.18,21.5,22.6,21.8,22.15,-0.35,1.58%,146100,NaN
17-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,80,80,80,79,1,1.27%,1000,NaN
17-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,165.5,161.5,166.25,-4.75,2.86%,45700,NaN
17-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
17-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,0.99,0.99,0.99,NaN,NaN,800,NaN
17-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.8,4.8,4.84,-0.04,0.83%,300,NaN
17-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
17-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.72,4.8,4.78,4.72,0.06,1.27%,5500,NaN
17-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,NaN,NaN,NaN,NaN
17-Sep-20,NMG,Nation Media Group Plc,9,37.45,15.1,16.5,15.25,16.75,-1.5,8.96%,71700,NaN
17-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.87,3.87,3.87,3.87,NaN,NaN,NaN,NaN
17-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,20.65,-2.05,9.93%,200,NaN
17-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,1200,NaN
17-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.32,0.31,0.3,0.01,3.33%,76600,NaN
17-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.5,7.8,7.66,7.74,-0.08,1.03%,190200,NaN
17-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
17-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,24.5,26,25,25.9,-0.9,3.47%,54100,NaN
17-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,38,45,44.9,42,2.9,6.90%,209100,NaN
17-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.84,1.86,1.84,1.79,0.05,2.79%,10200,NaN
17-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
17-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.16,5.38,5.22,5.26,-0.04,0.76%,188800,NaN
17-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
17-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
17-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.95,1.81,1.85,1.84,1.84,NaN,NaN,437300,NaN
17-Sep-20,TOTL,Total Kenya Ltd,21,29,23.75,23.75,23.75,23,0.75,3.26%,1300,NaN
17-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.7,7.26,6.98,6.6,0.38,5.76%,400,NaN
17-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.76,7.28,7.24,0.04,0.55%,6100,NaN
17-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.07,2.14,2.13,2.08,0.05,2.40%,11500,NaN
17-Sep-20,JUB,Jubilee Holdings Ltd,210,360,215,220,217.25,218,-0.75,0.34%,400,NaN
17-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.3,2.22,2.21,0.01,0.45%,1085700,NaN
17-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.98,7.98,7.98,7.98,NaN,NaN,NaN,NaN
17-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.25,13,12.3,13.5,-1.2,8.89%,2800,NaN
17-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.85,21,20.95,20.95,NaN,NaN,104300,NaN
17-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.39,0.41,0.4,0.38,0.02,5.26%,277600,NaN
17-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
17-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,NaN,NaN,NaN,NaN
17-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.66,NaN,NaN,300,NaN
17-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.85,8.78,9,8.8,8.8,NaN,NaN,57300,NaN
17-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,NaN,NaN,NaN,NaN
17-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332,332,332,331,1,0.30%,400,NaN
17-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.5,8.44,8.48,-0.04,0.47%,24500,NaN
17-Sep-20,EABL,East African Breweries Ltd,135,222.25,160,169.5,160.25,164,-3.75,2.29%,808600,NaN
17-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.38,1.37,1.33,0.04,3.01%,400,NaN
17-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
17-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,NaN,NaN,NaN,NaN
17-Sep-20,SCOM,Safaricom Plc,23.5,37,29.5,30.15,30,30.1,-0.1,0.33%,115836300,NaN
17-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.5,5.02,5.02,NaN,NaN,144600,NaN
17-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,1995,20,1.00%,100,NaN
17-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,172.43,175.23,172.64,174.71,-2.07,1.18%,NaN,NaN
17-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,184.1,187.43,185.37,187.12,-1.75,0.94%,NaN,NaN
17-Sep-20,^N20I,NSE 20-Share Index,1723.96,2630.47,1844.6,1844.6,1844.6,1866.24,-21.64,1.16%,NaN,NaN
17-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3219.95,3219.95,3219.95,3248.16,-28.21,0.87%,NaN,NaN
17-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,139.8,139.8,139.8,140.65,-0.85,0.60%,NaN,NaN
17-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1708.32,1708.32,1708.32,1728.1,-19.78,1.14%,NaN,NaN
17-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1356.89,1356.89,1356.89,1373.23,-16.34,1.19%,NaN,NaN
18-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,12.95,12.95,12.95,12.95,NaN,NaN,NaN,NaN
18-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,391,-6,1.53%,100,NaN
18-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,80,80,80,80,NaN,NaN,NaN,NaN
18-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
18-Sep-20,SASN,Sasini Plc,14.8,20,19.75,19.75,19.75,19.75,NaN,NaN,NaN,NaN
18-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,129,129,129,129,NaN,NaN,100,NaN
18-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.35,22.35,22.35,22.35,NaN,NaN,NaN,NaN
18-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.84,9.94,9.84,9.9,-0.06,0.61%,138000,NaN
18-Sep-20,BKG,BK Group Plc,12.15,22.7,13.5,15,13.5,15,-1.5,10.00%,3080300,NaN
18-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.55,11.95,12.1,12,11.95,0.05,0.42%,139200,NaN
18-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,115,62,69.5,62.5,63.25,-0.75,1.19%,96800,NaN
18-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36,36.5,36.15,36.05,0.1,0.28%,3286100,NaN
18-Sep-20,HFCK,HF Group Ltd,2.86,6,4.28,4.38,4.37,4.36,0.01,0.23%,86600,NaN
18-Sep-20,IMH,I & M Holdings Plc,42.5,56.75,44.5,45,45,45,NaN,NaN,10300,NaN
18-Sep-20,KCB,KCB Group Plc,30,53,37,38,37.9,37.55,0.35,0.93%,52300,NaN
18-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
18-Sep-20,NCBA,NCBA Group Plc,20,33.18,21.5,23.3,22.2,21.8,0.4,1.83%,342400,NaN
18-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,75,79,75,80,-5,6.25%,765800,NaN
18-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,163,166,164.5,161.5,3,1.86%,400,NaN
18-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
18-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,1,0.99,0.99,NaN,NaN,9200,NaN
18-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.8,4.8,4.8,NaN,NaN,NaN,NaN
18-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
18-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.75,4.75,4.75,4.78,-0.03,0.63%,1100,NaN
18-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,NaN,NaN,NaN,NaN
18-Sep-20,NMG,Nation Media Group Plc,9,37,15.05,16.75,15.75,15.25,0.5,3.28%,119900,NaN
18-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,4,4,4,3.87,0.13,3.36%,100,NaN
18-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,NaN,NaN,NaN,NaN
18-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,NaN,NaN
18-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.33,0.3,0.31,-0.01,3.23%,3615000,NaN
18-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.48,7.8,7.54,7.66,-0.12,1.57%,36600,NaN
18-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
18-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,24.3,25.4,25,25,NaN,NaN,592100,NaN
18-Sep-20,CRWN,Crown Paints Kenya Plc,36,65.75,42,45,44.9,44.9,NaN,NaN,94800,NaN
18-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.7,1.86,1.73,1.84,-0.11,5.98%,85100,NaN
18-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
18-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.26,5.38,5.28,5.22,0.06,1.15%,44700,NaN
18-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
18-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
18-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.95,1.8,1.9,1.81,1.84,-0.03,1.63%,1092700,NaN
18-Sep-20,TOTL,Total Kenya Ltd,21,29,23.5,23.5,23.5,23.75,-0.25,1.05%,200,NaN
18-Sep-20,UMME,Umeme Ltd,5.86,8.6,7,7,7,6.98,0.02,0.29%,400,NaN
18-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.5,7.36,7.28,0.08,1.10%,8500,NaN
18-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.15,2.15,2.15,2.13,0.02,0.94%,23700,NaN
18-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,217.25,2.75,1.27%,500,NaN
18-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.15,2.3,2.23,2.22,0.01,0.45%,33800,NaN
18-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.98,7.98,7.98,7.98,NaN,NaN,NaN,NaN
18-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.3,12.3,12.3,12.3,NaN,NaN,NaN,NaN
18-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.85,21,20.9,20.95,-0.05,0.24%,120400,NaN
18-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.41,0.43,0.42,0.4,0.02,5.00%,66800,NaN
18-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
18-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,NaN,NaN,NaN,NaN
18-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.66,NaN,NaN,900,NaN
18-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.45,8.6,8.8,8.66,8.8,-0.14,1.59%,10200,NaN
18-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,NaN,NaN,NaN,NaN
18-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332,340,333.5,332,1.5,0.45%,10000,NaN
18-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.44,8.44,8.44,8.44,NaN,NaN,NaN,NaN
18-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.25,169.5,168,160.25,7.75,4.84%,43500,NaN
18-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.38,1.38,1.37,0.01,0.73%,14200,NaN
18-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
18-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,NaN,NaN,NaN,NaN
18-Sep-20,SCOM,Safaricom Plc,23.5,37,29,30,30,30,NaN,NaN,5894100,NaN
18-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.1,5.02,5.02,NaN,NaN,73900,NaN
18-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,2015,NaN,NaN,NaN,NaN
18-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,170.81,175.43,174.48,172.64,1.84,1.07%,NaN,NaN
18-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,182.2,187.39,186.67,185.37,1.3,0.70%,NaN,NaN
18-Sep-20,^N20I,NSE 20-Share Index,1723.96,2609.21,1847.41,1847.41,1847.41,1844.6,2.81,0.15%,NaN,NaN
18-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3238.77,3238.77,3238.77,3219.95,18.82,0.58%,NaN,NaN
18-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,140.24,140.24,140.24,139.8,0.44,0.31%,NaN,NaN
18-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1723.32,1723.32,1723.32,1708.32,15,0.88%,NaN,NaN
18-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1367.54,1367.54,1367.54,1356.89,10.65,0.78%,NaN,NaN
21-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,13.15,13.15,13.15,12.95,0.2,1.54%,100,NaN
21-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,NaN,NaN,NaN,NaN
21-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,80,1.5,1.88%,100,NaN
21-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
21-Sep-20,SASN,Sasini Plc,14.8,20,19.5,19.5,19.5,19.75,-0.25,1.27%,200,NaN
21-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,129,129,129,129,NaN,NaN,NaN,NaN
21-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.35,22.35,22.35,22.35,NaN,NaN,NaN,NaN
21-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.8,10,9.84,9.84,NaN,NaN,196500,NaN
21-Sep-20,BKG,BK Group Plc,12.15,22.7,13.5,13.5,13.5,13.5,NaN,NaN,155100,NaN
21-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.8,11.75,12.1,11.9,12,-0.1,0.83%,1992400,NaN
21-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,116,62,63.25,62.75,62.5,0.25,0.40%,2200,NaN
21-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36,36.85,36,36.15,-0.15,0.41%,1514900,NaN
21-Sep-20,HFCK,HF Group Ltd,2.86,6,4,4.38,4.13,4.37,-0.24,5.49%,17300,NaN
21-Sep-20,IMH,I & M Holdings Plc,42.5,57.5,44.5,44.75,44.6,45,-0.4,0.89%,2200,NaN
21-Sep-20,KCB,KCB Group Plc,30,53,37.5,38.1,38,37.9,0.1,0.26%,1566400,NaN
21-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
21-Sep-20,NCBA,NCBA Group Plc,20,33.18,23,23.5,23.15,22.2,0.95,4.28%,22400,NaN
21-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,75,75,75,75,NaN,NaN,5100,NaN
21-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,160,160,164.5,-4.5,2.74%,1500,NaN
21-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
21-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,1,0.99,0.99,NaN,NaN,800,NaN
21-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.8,4.8,4.8,NaN,NaN,100,NaN
21-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
21-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.75,4.75,4.75,4.75,NaN,NaN,2400,NaN
21-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.65,0.65,0.65,0.6,0.05,8.33%,100,NaN
21-Sep-20,NMG,Nation Media Group Plc,9,37.75,16.8,17.3,17.1,15.75,1.35,8.57%,6800,NaN
21-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,4,4,4,4,NaN,NaN,100,NaN
21-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,NaN,NaN,NaN,NaN
21-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.6,15.6,15.6,15.5,0.1,0.65%,200,NaN
