DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
19-Sep-18,CGEN,Car and General (K) Ltd,20,26,19,19,19,19,NaN,NaN,NaN,NaN
19-Sep-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,10,10.45,10.15,10.2,-0.05,0.49%,"306,900",NaN
19-Sep-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.55,16,14.9,15.6,-0.7,4.49%,"2,224,600",NaN
19-Sep-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,175,180,176,180,-4,2.22%,"4,700",NaN
19-Sep-18,EQTY,Equity Group Holdings Plc,30.5,55.5,40,42.75,42.25,43,-0.75,1.74%,"1,527,700",NaN
19-Sep-18,HFCK,HF Group Ltd,3.49,7.9,6.5,6.75,6.54,6.4,0.14,2.19%,"42,000",NaN
19-Sep-18,IMH,I & M Holdings Plc,43.1,59,95,98,96,100,-4,4.00%,"17,000",48
19-Sep-18,KCB,KCB Group Plc,33.75,55.5,38.75,41.5,40.25,41,-0.75,1.83%,"944,300",NaN
19-Sep-18,NBK,National Bank of Kenya Ltd,3.4,4.33,5.25,5.7,5.5,5.4,0.1,1.85%,"14,600",NaN
19-Sep-18,NCBA,NCBA Group Plc,24.9,40,27.75,28,27.75,28,-0.25,0.89%,"70,000",NaN
19-Sep-18,SBIC,Stanbic Holdings Plc,76.5,118.5,95.5,95.5,95.5,95.5,NaN,NaN,200,NaN
19-Sep-18,SCBK,Standard Chartered Bank Kenya Ltd,155,220,195,200,198.75,199.25,-0.5,0.25%,"8,400",NaN
19-Sep-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.6,0.65,0.6,0.6,NaN,NaN,"18,500",NaN
19-Sep-18,EVRD,Eveready East Africa Ltd,0.75,1.28,0.95,0.95,0.95,0.9,0.05,5.56%,"1,300",NaN
19-Sep-18,XPRS,Express Kenya Plc,3.8,7.34,4.5,4.5,4.5,4.5,NaN,NaN,"2,000",NaN
19-Sep-18,KQ,Kenya Airways Plc,0.8,5,8,8.5,8.15,8.3,-0.15,1.81%,"24,500",NaN
19-Sep-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.95,5,4.95,5.25,-0.3,5.71%,"18,000",NaN
19-Sep-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.6,1.7,1.65,1.7,-0.05,2.94%,"64,500",NaN
19-Sep-18,NMG,Nation Media Group Plc,12,48.5,67,74,69.5,73.5,-4,5.44%,"22,800",NaN
19-Sep-18,SMER,Sameer Africa Plc,1.91,4.69,2.25,2.45,2.3,2.25,0.05,2.22%,"21,700",NaN
19-Sep-18,SGL,Standard Group Plc,18,31,26.5,26.5,26.5,26.5,NaN,NaN,NaN,NaN
19-Sep-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23.75,23.75,23.75,23.75,NaN,NaN,NaN,NaN
19-Sep-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.1,1.2,1.15,1.1,0.05,4.55%,"4,500",NaN
19-Sep-18,SCAN,WPP ScanGroup Plc,11,25,15,15,15,15.2,-0.2,1.32%,"39,700",NaN
19-Sep-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
19-Sep-18,BAMB,Bamburi Cement Ltd,26,120,150,150,150,149,1,0.67%,"1,800",NaN
19-Sep-18,CRWN,Crown Paints Kenya Plc,45,85,79,79,79,79,NaN,NaN,NaN,NaN
19-Sep-18,CABL,East African Cables Ltd,1.44,3.98,3.05,3.3,3.05,3.05,NaN,NaN,"1,200",NaN
19-Sep-18,PORT,East African Portland Cement Ltd,12.6,18.5,19,19,19,19,NaN,NaN,NaN,NaN
19-Sep-18,KENO,KenolKobil Ltd,12.8,23,16,16.05,16,16.2,-0.2,1.23%,"8,500",NaN
19-Sep-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.35,6.6,6.45,6.35,0.1,1.57%,"70,700",NaN
19-Sep-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
19-Sep-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
19-Sep-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,4.6,4.7,4.6,4.65,-0.05,1.08%,"272,200",NaN
19-Sep-18,TOTL,Total Kenya Ltd,22,30,28,30,29.75,30,-0.25,0.83%,"16,200",NaN
19-Sep-18,UMME,Umeme Ltd,5.68,8.6,10.8,10.8,10.8,10.8,NaN,NaN,"3,000",NaN
19-Sep-18,BRIT,Britam Holdings Plc,5.7,10.65,11,11.15,11,11.1,-0.1,0.90%,"49,700",NaN
19-Sep-18,CIC,CIC Insurance Group Ltd,2,3.65,3.8,4.1,3.9,4,-0.1,2.50%,"77,300",NaN
19-Sep-18,JUB,Jubilee Holdings Ltd,225,380,470,470,470,484,-14,2.89%,600,NaN
19-Sep-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16.05,16.5,16.2,16.25,-0.05,0.31%,"85,900",4.05
19-Sep-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13,13.45,13.25,13,0.25,1.92%,"9,200",NaN
19-Sep-18,SLAM,Sanlam Kenya Plc,12.8,19.55,20,20,20,20,NaN,NaN,"1,000",NaN
19-Sep-18,CTUM,Centum Investment Company Plc,19.6,33.5,28.25,30,28.5,28.55,-0.05,0.18%,"58,500",NaN
19-Sep-18,HAFR,Home Afrika Ltd,0.3,0.69,0.6,0.65,0.6,0.6,NaN,NaN,"111,100",NaN
19-Sep-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
19-Sep-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.55,3,2.65,2.8,-0.15,5.36%,"16,300",NaN
19-Sep-18,TCL,Trans-Century Plc,1.42,4,3.4,3.5,3.45,3.6,-0.15,4.17%,"4,500",NaN
19-Sep-18,NSE,Nairobi Securities Exchange Plc,6.5,13,14.9,15.5,15.15,15.05,0.1,0.66%,"2,700",NaN
19-Sep-18,BOC,BOC Kenya Plc,53,72,80,85,80,87,-7,8.05%,"10,400",NaN
19-Sep-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,601,-1,0.17%,400,NaN
19-Sep-18,CARB,Carbacid Investments Plc,7.1,9.4,10.95,11,10.95,10.6,0.35,3.30%,500,NaN
19-Sep-18,EABL,East African Breweries Ltd,135,222.25,190,194,190,193,-3,1.55%,"17,900",NaN
19-Sep-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.4,3.4,3.4,3.45,-0.05,1.45%,"3,700",NaN
19-Sep-18,ORCH,Kenya Orchards Ltd,12.25,12.6,14,14,14,14,NaN,NaN,NaN,NaN
19-Sep-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.55,0.6,0.55,0.55,NaN,NaN,"76,000",NaN
19-Sep-18,UNGA,Unga Group Ltd,26.1,36.5,40,40,40,40,NaN,NaN,NaN,NaN
19-Sep-18,SCOM,Safaricom Plc,23.5,33.5,25.75,27.25,26.5,26.75,-0.25,0.93%,"9,364,500",NaN
19-Sep-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.05,9.6,9.05,9.5,-0.45,4.74%,"32,100",NaN
19-Sep-18,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,175.00","1,175.00","1,175.00","1,175.00",NaN,NaN,NaN,NaN
19-Sep-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,185.22,193.29,189.17,192.06,-2.89,1.50%,NaN,NaN
19-Sep-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,194.24,202.28,198.41,201.06,-2.65,1.32%,NaN,NaN
19-Sep-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,929.51","2,929.51","2,929.51","2,962.01",-32.5,1.10%,NaN,NaN
19-Sep-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,947.40","3,947.40","3,947.40","4,008.73",-61.33,1.53%,NaN,NaN
19-Sep-18,^NASI,NSE All-Share Index,124.3,171.36,155.86,155.86,155.86,157.75,-1.89,1.20%,NaN,NaN
19-Sep-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,801.04","1,801.04","1,801.04","1,828.96",-27.92,1.53%,NaN,NaN
19-Sep-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,539.15","1,539.15","1,539.15","1,563.32",-24.17,1.55%,NaN,NaN
20-Sep-18,EGAD,Eaagads Ltd,8.2,14,19.75,19.75,19.75,19.75,NaN,NaN,100,NaN
20-Sep-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,NaN,NaN,NaN,NaN
20-Sep-18,KAPC,Kapchorua Tea Kenya Plc,59,95,95,95,95,95.5,-0.5,0.52%,400,NaN
20-Sep-18,LIMT,Limuru Tea Plc,385,475,550,550,550,550,NaN,NaN,NaN,NaN
20-Sep-18,SASN,Sasini Plc,14.8,19,21,21,21,21,NaN,NaN,100,NaN
20-Sep-18,WTK,Williamson Tea Kenya Plc,92,165,164,170,164,164,NaN,NaN,"7,700",NaN
20-Sep-18,CGEN,Car and General (K) Ltd,20,26,18.5,18.5,18.5,19,-0.5,2.63%,"1,000",NaN
20-Sep-18,ABSA,ABSA Bank Kenya Plc,9,14.2,10,10.25,10.1,10.15,-0.05,0.49%,"303,300",NaN
20-Sep-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,13.5,14.7,13.85,14.9,-1.05,7.05%,"110,400",NaN
20-Sep-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,175,175,175,176,-1,0.57%,"5,700",NaN
20-Sep-18,EQTY,Equity Group Holdings Plc,30.5,55.5,39,41.5,39.5,42.25,-2.75,6.51%,"81,600",NaN
20-Sep-18,HFCK,HF Group Ltd,3.49,7.9,6.5,6.75,6.54,6.54,NaN,NaN,"52,000",NaN
20-Sep-18,IMH,I & M Holdings Plc,43.1,59,87.5,87.5,87.5,96,-8.5,8.85%,400,43.75
20-Sep-18,KCB,KCB Group Plc,33.75,55.5,38.5,40,38.75,40.25,-1.5,3.73%,"1,812,600",NaN
20-Sep-18,NBK,National Bank of Kenya Ltd,3.4,4.33,5.3,5.8,5.45,5.5,-0.05,0.91%,"11,300",NaN
20-Sep-18,NCBA,NCBA Group Plc,24.9,40,26.25,28,26.9,27.75,-0.85,3.06%,"30,900",NaN
20-Sep-18,SBIC,Stanbic Holdings Plc,76.5,118.5,88,88,88,95.5,-7.5,7.85%,300,NaN
20-Sep-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,199,200,199.5,198.75,0.75,0.38%,"12,100",NaN
20-Sep-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.6,0.65,0.6,0.6,NaN,NaN,"32,500",NaN
20-Sep-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1,1,1,0.95,0.05,5.26%,"1,100",NaN
20-Sep-18,XPRS,Express Kenya Plc,4,7.34,4.5,4.5,4.5,4.5,NaN,NaN,NaN,NaN
20-Sep-18,KQ,Kenya Airways Plc,0.8,5,7.5,8,7.6,8.15,-0.55,6.75%,"51,800",NaN
20-Sep-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.95,5.25,5,4.95,0.05,1.01%,"56,200",NaN
20-Sep-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.7,1.7,1.7,1.65,0.05,3.03%,"26,500",NaN
20-Sep-18,NMG,Nation Media Group Plc,12.5,49,70,72,70,69.5,0.5,0.72%,"18,600",NaN
20-Sep-18,SMER,Sameer Africa Plc,1.91,4.69,2.25,2.3,2.25,2.3,-0.05,2.17%,"11,600",NaN
20-Sep-18,SGL,Standard Group Plc,18,31,27.25,27.25,27.25,26.5,0.75,2.83%,400,NaN
20-Sep-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,24,24,24,23.75,0.25,1.05%,500,NaN
20-Sep-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.1,1.2,1.15,1.15,NaN,NaN,"6,200",NaN
20-Sep-18,SCAN,WPP ScanGroup Plc,11,25,13.5,15.25,13.5,15,-1.5,10.00%,"135,000",NaN
20-Sep-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
20-Sep-18,BAMB,Bamburi Cement Ltd,26,120,150,150,150,150,NaN,NaN,"1,000",NaN
20-Sep-18,CRWN,Crown Paints Kenya Plc,45,85,78,85,81,79,2,2.53%,"32,700",NaN
20-Sep-18,CABL,East African Cables Ltd,1.44,3.98,2.9,3.05,2.95,3.05,-0.1,3.28%,"4,600",NaN
20-Sep-18,PORT,East African Portland Cement Ltd,12.6,18.5,19,19,19,19,NaN,NaN,NaN,NaN
20-Sep-18,KENO,KenolKobil Ltd,12.8,23,14.4,16,14.8,16,-1.2,7.50%,"11,800",NaN
20-Sep-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.35,6.65,6.45,6.45,NaN,NaN,"182,500",NaN
20-Sep-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
20-Sep-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
20-Sep-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,4.65,4.7,4.65,4.6,0.05,1.09%,"569,200",NaN
20-Sep-18,TOTL,Total Kenya Ltd,22,30,28.5,30,29.5,29.75,-0.25,0.84%,"18,700",NaN
20-Sep-18,UMME,Umeme Ltd,5.68,8.6,10,10,10,10.8,-0.8,7.41%,100,NaN
20-Sep-18,BRIT,Britam Holdings Plc,5.7,10.65,10.9,11.1,10.95,11,-0.05,0.45%,"43,100",NaN
20-Sep-18,CIC,CIC Insurance Group Ltd,2,3.65,3.9,4,3.9,3.9,NaN,NaN,"4,300",NaN
20-Sep-18,JUB,Jubilee Holdings Ltd,225,380,470,470,470,470,NaN,NaN,"1,200",NaN
20-Sep-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16,16.45,16.05,16.2,-0.15,0.93%,"29,800",4.01
20-Sep-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13.45,13.45,13.45,13.25,0.2,1.51%,"2,700",NaN
20-Sep-18,SLAM,Sanlam Kenya Plc,12.8,20,20,20,20,20,NaN,NaN,"5,100",NaN
20-Sep-18,CTUM,Centum Investment Company Plc,19.6,33.5,28,29.5,28.45,28.5,-0.05,0.18%,"165,400",NaN
20-Sep-18,HAFR,Home Afrika Ltd,0.3,0.69,0.6,0.65,0.6,0.6,NaN,NaN,"115,100",NaN
20-Sep-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
20-Sep-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.4,2.8,2.55,2.65,-0.1,3.77%,"1,000",NaN
20-Sep-18,TCL,Trans-Century Plc,1.42,4.03,3.4,3.4,3.4,3.45,-0.05,1.45%,"13,000",NaN
20-Sep-18,NSE,Nairobi Securities Exchange Plc,6.5,13,14,15,14.55,15.15,-0.6,3.96%,"7,700",NaN
20-Sep-18,BOC,BOC Kenya Plc,53,72,80,80,80,80,NaN,NaN,200,NaN
20-Sep-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,600,NaN,NaN,400,NaN
20-Sep-18,CARB,Carbacid Investments Plc,7.1,9.4,10.95,10.95,10.95,10.95,NaN,NaN,"1,200",NaN
20-Sep-18,EABL,East African Breweries Ltd,135,222.25,185,190,186,190,-4,2.11%,"148,600",NaN
20-Sep-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.4,3.45,3.4,3.4,NaN,NaN,"4,200",NaN
20-Sep-18,ORCH,Kenya Orchards Ltd,12.25,12.6,14,14,14,14,NaN,NaN,NaN,NaN
20-Sep-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.55,0.6,0.55,0.55,NaN,NaN,"67,400",NaN
20-Sep-18,UNGA,Unga Group Ltd,26.1,37,40,40,40,40,NaN,NaN,NaN,NaN
20-Sep-18,SCOM,Safaricom Plc,23.5,33.5,24.5,25.75,24.75,26.5,-1.75,6.60%,"9,358,300",NaN
20-Sep-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.1,9.6,9.25,9.05,0.2,2.21%,"9,400",NaN
20-Sep-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,175.00","1,175.00","1,175.00","1,175.00",NaN,NaN,NaN,NaN
20-Sep-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,180.02,189.17,180.65,189.17,-8.52,4.50%,NaN,NaN
20-Sep-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,188.72,198.41,189.14,198.41,-9.27,4.67%,NaN,NaN
20-Sep-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,858.46","2,858.46","2,858.46","2,929.51",-71.05,2.43%,NaN,NaN
20-Sep-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,763.57","3,763.57","3,763.57","3,947.40",-183.83,4.66%,NaN,NaN
20-Sep-18,^NASI,NSE All-Share Index,124.3,171.36,148.52,148.52,148.52,155.86,-7.34,4.71%,NaN,NaN
20-Sep-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,723.32","1,723.32","1,723.32","1,801.04",-77.72,4.32%,NaN,NaN
20-Sep-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,472.01","1,472.01","1,472.01","1,539.15",-67.14,4.36%,NaN,NaN
21-Sep-18,EGAD,Eaagads Ltd,8.2,14,19.75,19.75,19.75,19.75,NaN,NaN,NaN,NaN
21-Sep-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,NaN,NaN,NaN,NaN
21-Sep-18,KAPC,Kapchorua Tea Kenya Plc,59,95,94,94,94,95,-1,1.05%,400,NaN
21-Sep-18,LIMT,Limuru Tea Plc,385,475,550,550,550,550,NaN,NaN,NaN,NaN
21-Sep-18,SASN,Sasini Plc,14.8,19.6,20,20,20,21,-1,4.76%,900,NaN
21-Sep-18,WTK,Williamson Tea Kenya Plc,92,165,172,175,174,164,10,6.10%,"2,100",NaN
21-Sep-18,CGEN,Car and General (K) Ltd,20,26,18.5,18.5,18.5,18.5,NaN,NaN,NaN,NaN
21-Sep-18,ABSA,ABSA Bank Kenya Plc,9.3,14.2,10,10.2,10.15,10.1,0.05,0.50%,"281,700",NaN
21-Sep-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,13.6,14.05,13.85,13.85,NaN,NaN,"287,400",NaN
21-Sep-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,172,176,172,175,-3,1.71%,"45,400",NaN
21-Sep-18,EQTY,Equity Group Holdings Plc,32.15,55.5,38,39.5,38.75,39.5,-0.75,1.90%,"4,416,500",NaN
21-Sep-18,HFCK,HF Group Ltd,3.49,7.9,6.7,6.75,6.74,6.54,0.2,3.06%,"9,400",NaN
21-Sep-18,IMH,I & M Holdings Plc,43.1,59.5,90,90,90,87.5,2.5,2.86%,600,45
21-Sep-18,KCB,KCB Group Plc,33.75,55.5,37,40,38,38.75,-0.75,1.94%,"3,435,100",NaN
21-Sep-18,NBK,National Bank of Kenya Ltd,3.4,4.4,5.3,5.8,5.45,5.45,NaN,NaN,"11,600",NaN
21-Sep-18,NCBA,NCBA Group Plc,24.9,40,26.25,27,26.7,26.9,-0.2,0.74%,"180,900",NaN
21-Sep-18,SBIC,Stanbic Holdings Plc,76.5,118.5,90,90,90,88,2,2.27%,900,NaN
21-Sep-18,SCBK,Standard Chartered Bank Kenya Ltd,162,220,195,199,195,199.5,-4.5,2.26%,"315,600",NaN
21-Sep-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.55,0.6,0.55,0.6,-0.05,8.33%,"48,300",NaN
21-Sep-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1,1.1,1,1,NaN,NaN,"2,200",NaN
21-Sep-18,XPRS,Express Kenya Plc,4.95,7.34,4.5,4.5,4.5,4.5,NaN,NaN,"4,600",NaN
21-Sep-18,KQ,Kenya Airways Plc,0.8,5.5,6.85,7.5,7,7.6,-0.6,7.89%,"25,700",NaN
21-Sep-18,LKL,Longhorn Publishers Plc,4.26,8.6,4.95,5,4.95,5,-0.05,1.00%,"41,500",NaN
21-Sep-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.75,1.75,1.75,1.7,0.05,2.94%,200,NaN
21-Sep-18,NMG,Nation Media Group Plc,14.8,49.5,67,71,68,70,-2,2.86%,"3,200",NaN
21-Sep-18,SMER,Sameer Africa Plc,1.91,4.69,2.3,2.35,2.3,2.25,0.05,2.22%,"5,400",NaN
21-Sep-18,SGL,Standard Group Plc,18,31,27,27,27,27.25,-0.25,0.92%,100,NaN
21-Sep-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,23.75,24,23.75,24,-0.25,1.04%,200,NaN
21-Sep-18,UCHM,Uchumi Supermarket Plc,0.23,0.56,1.1,1.1,1.1,1.15,-0.05,4.35%,100,NaN
21-Sep-18,SCAN,WPP ScanGroup Plc,10.5,19.75,13.5,14.5,14.4,13.5,0.9,6.67%,"1,100",NaN
21-Sep-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
21-Sep-18,BAMB,Bamburi Cement Ltd,27,120,149,150,149,150,-1,0.67%,500,NaN
21-Sep-18,CRWN,Crown Paints Kenya Plc,45,87,78,80,79.5,81,-1.5,1.85%,"16,800",NaN
21-Sep-18,CABL,East African Cables Ltd,1.44,3.98,2.9,3.3,3,2.95,0.05,1.69%,"6,600",NaN
21-Sep-18,PORT,East African Portland Cement Ltd,12.6,18.5,19,19,19,19,NaN,NaN,NaN,NaN
21-Sep-18,KENO,KenolKobil Ltd,12.8,23,14.4,15.85,14.85,14.8,0.05,0.34%,"208,100",NaN
21-Sep-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.4,6.7,6.5,6.45,0.05,0.78%,"1,985,400",NaN
21-Sep-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
21-Sep-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
21-Sep-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,4.6,5.15,4.65,4.65,NaN,NaN,"281,000",NaN
21-Sep-18,TOTL,Total Kenya Ltd,22,30,28.75,29.5,29,29.5,-0.5,1.69%,"35,700",NaN
21-Sep-18,UMME,Umeme Ltd,5.68,8.6,10,10,10,10,NaN,NaN,"1,200",NaN
21-Sep-18,BRIT,Britam Holdings Plc,5.7,10.65,10.75,10.95,10.75,10.95,-0.2,1.83%,"98,100",NaN
21-Sep-18,CIC,CIC Insurance Group Ltd,2,3.7,3.9,4,3.9,3.9,NaN,NaN,"28,100",NaN
21-Sep-18,JUB,Jubilee Holdings Ltd,239,400,470,470,470,470,NaN,NaN,NaN,NaN
21-Sep-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16,16.45,16.05,16.05,NaN,NaN,"138,100",4.01
21-Sep-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,13,13,13,13.45,-0.45,3.35%,100,NaN
21-Sep-18,SLAM,Sanlam Kenya Plc,13.5,20.5,19.95,20,19.95,20,-0.05,0.25%,"1,000",NaN
21-Sep-18,CTUM,Centum Investment Company Plc,19.6,33.5,28,28.5,28.1,28.45,-0.35,1.23%,"59,300",NaN
21-Sep-18,HAFR,Home Afrika Ltd,0.3,0.69,0.65,0.7,0.65,0.6,0.05,8.33%,"88,100",NaN
21-Sep-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
21-Sep-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.8,2.4,2.55,-0.15,5.88%,"21,100",NaN
21-Sep-18,TCL,Trans-Century Plc,1.42,4.2,3.4,3.5,3.4,3.4,NaN,NaN,"3,300",NaN
21-Sep-18,NSE,Nairobi Securities Exchange Plc,7.04,13,13.15,15.1,14.25,14.55,-0.3,2.06%,"3,700",NaN
21-Sep-18,BOC,BOC Kenya Plc,53,72,72,80,75.5,80,-4.5,5.63%,300,NaN
21-Sep-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,600,NaN,NaN,"93,600",NaN
21-Sep-18,CARB,Carbacid Investments Plc,7.1,9.4,10.95,10.95,10.95,10.95,NaN,NaN,"7,800",NaN
21-Sep-18,EABL,East African Breweries Ltd,135,222.25,180,190,180,186,-6,3.23%,"581,900",NaN
21-Sep-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.35,3.4,3.35,3.4,-0.05,1.47%,700,NaN
21-Sep-18,ORCH,Kenya Orchards Ltd,12.25,12.6,14,14,14,14,NaN,NaN,NaN,NaN
21-Sep-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.55,0.6,0.55,0.55,NaN,NaN,"243,200",NaN
21-Sep-18,UNGA,Unga Group Ltd,26.1,37,40,40,40,40,NaN,NaN,NaN,NaN
21-Sep-18,SCOM,Safaricom Plc,23.5,33.5,23.75,25.25,24,24.75,-0.75,3.03%,"19,410,000",NaN
21-Sep-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.1,9.3,9.15,9.25,-0.1,1.08%,"6,200",NaN
21-Sep-18,GLD,ABSA NewGold ETF,"1,235.00","1,805.00","1,175.00","1,175.00","1,175.00","1,175.00",NaN,NaN,NaN,NaN
21-Sep-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,175.23,181.91,177.27,180.65,-3.38,1.87%,NaN,NaN
21-Sep-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,183.11,190.84,185.07,189.14,-4.07,2.15%,NaN,NaN
21-Sep-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,832.48","2,832.48","2,832.48","2,858.46",-25.98,0.91%,NaN,NaN
21-Sep-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,704.55","3,704.55","3,704.55","3,763.57",-59.02,1.57%,NaN,NaN
21-Sep-18,^NASI,NSE All-Share Index,124.3,171.36,145.49,145.49,145.49,148.52,-3.03,2.04%,NaN,NaN
21-Sep-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,692.77","1,692.77","1,692.77","1,723.32",-30.55,1.77%,NaN,NaN
21-Sep-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,446.62","1,446.62","1,446.62","1,472.01",-25.39,1.72%,NaN,NaN
24-Sep-18,EGAD,Eaagads Ltd,8.2,14,19.75,19.75,19.75,19.75,NaN,NaN,NaN,NaN
24-Sep-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,NaN,NaN,NaN,NaN
24-Sep-18,KAPC,Kapchorua Tea Kenya Plc,59,95,90,90,90,94,-4,4.26%,100,NaN
24-Sep-18,LIMT,Limuru Tea Plc,385,475,540,540,540,550,-10,1.82%,100,NaN
24-Sep-18,SASN,Sasini Plc,14.8,19,20,20,20,20,NaN,NaN,"1,300",NaN
24-Sep-18,WTK,Williamson Tea Kenya Plc,92,165,145,165,159,174,-15,8.62%,"6,600",NaN
24-Sep-18,CGEN,Car and General (K) Ltd,20,26,18.5,18.5,18.5,18.5,NaN,NaN,NaN,NaN
24-Sep-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,10,10.35,10.2,10.15,0.05,0.49%,"124,300",NaN
